tweet,candidate,label,label_num
"@jornal_cultura O DATA FOLHA FAZ 3 SIMULAÇÕES DE 2º TURNO E O RESULTADO É O MESMO, GENTE, ISSO É FALSO. MUITO FALSO #Marina #MarinaSilva",Marina,neutro,0
"Os brasileiros darão sua resposta à Veja e seus cúmplices nas urnas e eu darei minha resposta na justiça. #Dilma
#Dilma13MudaMais",Dilma,neutro,0
"PSB, de Marina Silva, se reúne amanhã para discutir sobre apoio no 2º turno das eleições. #ELEIÇÕES2014 #ELEMIDIA",Marina,neutro,0
AS 17:45 TEM DEBATE PRESIDENCIÁVEL AO VIVO  @No_SBT  SBT PARA TODA REDE AO VIVO PARA O BRASIL TODO  #MarinaSilva  @ronypet_it,Marina,neutro,0
#rivalidadebatebola Neymar declarou apoio a Aécio Neves. Eis a questão: E a cartilha do Dunga? Manifestações religiosas e políticas...,Aecio,neutro,0
"O melhor da Dilma no #DebateNaGlobo: Celso Kamura, o japa stylist, não pesou no reboco hoje!",Dilma,neutro,0
Christiane Pelajo passou correndo no Shopping para comprar um terninho hoje e usar no #JG #MarinaSilva kkkkkkkkk,Marina,neutro,0
@AecioNeves Divulguem massivamente o que se faz qdo. há #FraudeNasUrnas. Mostrem o #caminho das pedras. Não dá p perder #voto!,Aecio,neutro,0
"@zumalta Governar como o PT, PSDB governa é que é complicado. #MarinaSilva explica",Marina,neutro,0
Podem até falar da Dilma mas do Nordeste?!!! Aí não meu filho. Aqui é outro nível #OrgulhodeSerNordestino,Dilma,neutro,0
"Mark Ruffalo apoia Marina. Não, péra. Não apoia mais... E DAÊ?! O Hulk nem aqui vota... Zzzzz... #Marinasilva #markruffalo",Marina,neutro,0
"Marcos Lisboa: O que vimos, foi uma privatização do Estado, um Estado fragilizado e a reboque dos interesses. #ConversaEconomia @AecioNeves",Aecio,neutro,0
"(AI) #Holambra (SP) ganhou o título de Capital Nacional das Flores da presidente @Dilmabr em 2011, segundo Lei 12.428/2011.",Dilma,neutro,0
"O palhaço Veloso, colaboracionista de Londres, desinformador esmerado em dicções colonizadas, manifestou-se pela tartufa #MarinaSilva.",Marina,neutro,0
A neca é uma educadora! #MarinaSilva #DebateNaBand,Marina,neutro,0
Aécio bléééh #JovemDoAnoAnitta #PJB,Aecio,neutro,0
"É uma sustentabilidade transgênica exportadora
Que escuta todos menos a classe trabalhadora #MarinaSilva",Marina,neutro,0
#debatenarecord responde às perguntas Dilma,Dilma,neutro,0
os psdistas já comemoram a vitória sobre #MarinaSilva..preparem seus estômagos pra um 2 º turno repleto de baixarias...típico dessa gentalha,Marina,neutro,0
Inserção de @AecioNeves hj com a participação de @acmneto_  #EleTáComAécio #MudaBrasil,Aecio,neutro,0
Dilma Bolada precisa usar a tag #piada nos posts pra gente não se confundir.,Dilma,neutro,0
"“O sentido da política é a liberdade. Os cidadãos e cidadãs estão criando uma política livre, viva"" #MarinaSilva",Marina,neutro,0
Quais pesquisas Aecio??  #DebateNaRecord,Aecio,neutro,0
"Vestida de amarelo, Marina Silva vota agora em Rio Branco, no Acre. Deve viajar em seguida a SP #Eleições2014",Marina,neutro,0
@carinamcastro @CAIXA @dilmabr #chamacaixaaprovados2014 Vamos mudar a imagem da Caixa junto ao BACEN! Menos reclamações e mais contratações!,Dilma,neutro,0
Não se deixem manipular nestes últimos 5 dias. Mentiras virão. Petistas são bandidos e não conhecem nenhum limite. #MarinaSilva,Marina,neutro,0
Assumo a possibilidade de assumir essas mudanças que o brasileiro deseja com altivez e amor ao Brasil @AecioNeves #EmTodoBrasilAecio45,Aecio,neutro,0
Olha a cara da Dilma #debate,Dilma,neutro,0
"Ridículos essas pessoas que colocam certos comentários no instagram dos cantores qe apoiam #MarinaSilva , se não gosta entao pra que olha ?",Marina,neutro,0
Aecio e sua risadinha #DebateNaRecord,Aecio,neutro,0
"Foi EU , #MarinaSilva",Marina,neutro,0
"Dilma te comiste 7, sabelo... #EleccionesBrasil",Dilma,neutro,0
"Entrevista com Marina Silva no Jornal Nacional, quantos estão vendo?!

AnonymousBrasil

#Eleições2014",Marina,neutro,0
"Sr. @AecioNeves comprei uma geladeira de R$1300 desse valor R$440 só de impostos, por favor isso precisa acabar #BrasilPaísDosImpostos",Aecio,neutro,0
"Para ser eleita em 1º turno, Dilma irá precisar em torno de 59/60 milhões de votos válidos. 
#DicasParaMilitância",Dilma,neutro,0
"Ela diz que quer mudar o País.
#MarinaSilva , ahan ... Senta lá Claudia.",Marina,neutro,0
"Até que enfim #Aécio conseguiu tirar o FHC do seu ""ninho de pavão dourado"" e falar bem dele por 5 segundos.",Aecio,neutro,0
@g1A bandidagem do PT é igual a de nazistas e comunistas quando o assunto é destruir a reputação de adversários. #MARINASILVA,Marina,neutro,0
Mais respeito com os aprovados e com os clientes #chamacaixaaprovados2014 @dilmabr,Dilma,neutro,0
"""Marina, quem governa a Venezuela?"" Pérai, deixa eu ver na Barsa...a página que eu abrir aleatoriamente terei a resposta. #MarinaSilva #JG",Marina,neutro,0
"BoaNoite a todos,rogo ao Criador q o povo acorde, q consiga escolher  entre a experiencia e a utopia.Governar o´Brasil' não é teste. #AECIO",Aecio,neutro,0
Alguém empurra a #Dilma pra começar o #PanicoNaBand logo kkk,Dilma,neutro,0
@tamaroli_br acabei de lançar o#marinavemparaaercio #Eleições2014,Marina,neutro,0
"#DebateDaBand afinal o Aecio vai ser presidente de MG ou do Brasil? Essa burra so quer saber do ""passado"" de la.",Aecio,neutro,0
"Pelo capital privado sem preconceito, diz #Marina40 #Eleições2014 #DebateNaGlobo",Marina,neutro,0
"""Nós vamos pagar e levar banda larga pra todas as cidades desse país"" - Dilma #RedeCulturaComDilma",Dilma,neutro,0
@MarceloTas pronto ao seu pedido a candidata #MarinaSilva tirou os óculos #DebateDaBand,Marina,neutro,0
"Acaso sou eu diretor geral da PF, @observpolitico? Não seria o cargo, DAS, de livre nomeação da EX-PRESIDENTA #diuma? @AecioNeves",Aecio,neutro,0
"""Hj estive em duas agendas. A primeira era uma agenda de Estado com o Comitê Olimpico Internacional"" Dilma #AtletasComDilma13",Dilma,neutro,0
"Alguém me explica como a Dilma verdadeira e a Dilma Bolada conseguem ter o mesmo endereço no Twitter, o @dilmabr? #mixtério",Dilma,neutro,0
#EuVotoMarina40 Globo realiza debate entre presidenciáveis nesta quinta-feira (02/10/2014). #eleicoes #DebateNaGlobo #Marina40Presidente,Marina,neutro,0
Quem está aí reclamando da hora do debate porque acorda cedo amanhã: falem com o Aécio que ele tem uns truques pra não dormir #DebateNaGlobo,Aecio,neutro,0
"@IbrahLord @IvanRicardi @RegisBeaGalo13 @cabral7cabral Como ela é louca #MarinaSilva , não? Será que a gana de poder lhe veda os olhos?",Marina,neutro,0
"TT ARGENTINA 10:45
1.#LoDijeChamuyando
2.#MeSuperJodeQue
3.#insoportable
4.#NestorPorSiempre
5.#NoMeEnojariaSi
6.Néstor
7.Dilma Rousseff",Dilma,neutro,0
"Nunca doei dinheiro para campanha na minha vida, mas para ver o país longe dessa política do café-com-leite eu fiz minha parte #MarinaSilva",Marina,neutro,0
@AecioNeves quero dinheiro #VejaSoltaNaNoiteNoYoutube SoltaNaNoitePollo,Aecio,neutro,0
@magic4lmistery e era isso q os eleitores do #Aecio queriam ter de volta eu acho.,Aecio,neutro,0
"""@Biatrizcrazy: Não aguento a Tabi com icon da Dilma "" #CoraçãoValente <3",Dilma,neutro,0
Nada a estranhar nos métodos usados pelo PT. Estão seguindo direitinho a cartilha de Lenin: os fins justificam os meios. #MarinaSilva #40,Marina,neutro,0
"Dilminha sapatão  #asklovatic"" Aécio rasteirinha",Aecio,neutro,0
"Se depender do Jornal Nacional ninguém presta pra ser eleito, estão batendo em todo mundo #MarinaSilva",Marina,neutro,0
"#debatedaband Dilma: A CF, o CC e CDC podem punir abusos na internet. Para o POVO isso é suficiente. Qual sua posição para o assunto?",Dilma,neutro,0
"É daqui a pouco, às 9h, café da manhã com os coordenadores de campanha da candidata #MarinaSilva",Marina,neutro,0
Levy pergunta para Aécio sobre situação carcerária. #medo,Aecio,neutro,0
#paniconaband muito legal dilma duchefe e um dos quadros mais legais do progama #vesgonaocai,Dilma,neutro,0
"De mulher pra mulher, Erundina assume coordenação-geral da campanha de Marina. #eleições2014",Marina,neutro,0
Assistindo a entrevista da #MarinaSilva na Globo...,Marina,neutro,0
"Entao ,Dilma ,o Lula vai largar a friboi e a oi ?  #DebateNaGlobo",Dilma,neutro,0
@MudaMais faria muita falta mesmo! Que ótimo retorno! #MarinaCensura. Pode chorar #SouMarina40!!! #Brasil #Eleições2014,Marina,neutro,0
@AecioNeves é verdade o boato que @joaquimbarbosa seria ministro? Seria a única garantia da minha confiança #chegacorrupcao #ACORDAGIGANTE,Aecio,neutro,0
"""Eu não suspeitava dele (diretor da Petrobras)"" Dilma #Dilma13NoIg",Dilma,neutro,0
"#marinasilva o perigo fantasma de um governo fantasma, o que esperar,não sei a situação no Brasil esta temerosa!",Marina,neutro,0
"BRASIL, ACORDA! PENSE NA EDUCAÇÃO, IGUALDADE, SEGURANÇA, DENTRE OUTRAS QUESTÕES QUE SÃO PRIORIDADES PRA NOSSO PAIS. #MarinaSilva",Marina,neutro,0
@folha_com @silva_marina quem pesa + Evangélicos ou GLBT? #MarinaSilva,Marina,neutro,0
"#debatenarecor
Aff Aecio",Aecio,neutro,0
Calor dr 40° e os ônibus de Duque de Caxias - RJ - #União e #Trel tudo sem ar condicionado; é justo @dilmabr se a passagem é caríssima?,Dilma,neutro,0
Brutality. Eu lutando Mortal Kombat. #eleições2014 #DebateDaBand #Marina40,Marina,neutro,0
"""@AecioNeves: Candidato derrotado diz que que já ligou e cumprimentou à presidente reeleita. #EquipeAN""",Aecio,neutro,0
"#debatedaband @dilmabr  isso, o MPF não disse que não era pra ser investigado...isso dilma kkkkk",Dilma,neutro,0
"Transmissão começando com entrevista a #MarinaSilva, pessoal do #PT xilicando em 3,2,1…",Marina,neutro,0
"#VejaDesesperada ... Segundo IN (VEJA)  o PT, Lula e Dilma entraram na casa de Aécim para arrumar sua cama...invasão de privacidade.",Dilma,neutro,0
Política @jc_pe: #MarinaSilva é missionária da igreja Assembleia de Deus desde 2004 e se converteu em 1990. Ela cancelou ida a evento no CE.,Marina,neutro,0
#Marina40 #Eleições2014 Marina diz agora que FHC deu contribuições ao país o que é verdade. Mas quando FHC tava no poder ela fazia,Marina,neutro,0
"“Marconi: ""Se o Aécio for presidente, vou cobrar dele para colocar 5% do orçamento da união para a segurança pública"". #PapoComMarconi”",Aecio,neutro,0
@dilmabr Vou ali tomar meu remédio da pressão. #DebateNaRecord,Dilma,neutro,0
"""Vou governar com o PT de Suplicy, o PMDB de Jarbas e Simon, o PSDB de Serra e o PDT de Cristóvão."" #MarinaSilva",Marina,neutro,0
"""É fundamental que o país tenha estabilidade econômica para que a gente não perda as conquistas que já alcançamos.""#Marina #MarinaSilva",Marina,neutro,0
@AecioNeves votos de PE #aecio46,Aecio,neutro,0
#marinasilva #programagoverno - Que tal incluir um programa de fortalecimento da família em amor? Isto muda um país.,Marina,neutro,0
"#EMABiggestFans1D
Já que a dilma foi reeleita vamos chamar a atenção dela pra criar o tão so nhado bolsa fã.
#DilmaQueremosBolsaFã RT",Dilma,neutro,0
"""Cada um quer um pedaço do país para chamar de seu"" (#marinaSilva sobre os 40 ministérios do Brasil) #debateDaBand",Marina,neutro,0
"#DebateNaGlobo Antes do PT, Governo Federal nunca fez creches; no entanto Aécio queria que toda a demanda fosse atendida com 2000 entregues.",Aecio,neutro,0
"Servidores ativos dependem da nomeação para serem removidos, nomeação já #AprovadosMTE @dilmabr #DebateDaBand @e_band",Dilma,neutro,0
Marina Silva (PSB) diz que anunciará decisão sobre apoio para 2º turno nesta quinta. #ELEIÇÕES2014 #VEJA,Marina,neutro,0
@cqc o que paulista sabe de aecio neves ?!  #CQCnasEleições,Aecio,neutro,0
Quero saber porque não está #BrasilMarina40 ? Passou o dia todo no topo dos assuntos do momento.  Isso vocês não falam. #Eleições2014 @g1,Marina,neutro,0
Alívio define o que estou sentindo no momento! #dilma,Dilma,neutro,0
A melhor maneira de ajudar o povo cubano é ajudá-los a transacionar para um governo democrático. #MarinaSilva,Marina,neutro,0
Essa risadanha de dick vigarista do aecio ta hilario  #DebateNaBand,Aecio,neutro,0
"Mudanças climáticas: pergunta pra mim, Dilma. #ConfortoAmbiental do dia ",Dilma,neutro,0
"Marina Silva: ""O PT governa de acordo com a Ideia Cartesiana de Governo"". Que? Como assim candidata? #Eleições2014 @sbtjornalismo",Marina,neutro,0
"graças a edição de #DesesperodaVeja, Aécio poderá entrar apenas com um exemplar da revista para o Debate de hoje",Aecio,neutro,0
Beto Richa (PSDB) é eleito governador do Paraná. #EuVoteiMarina40 #Eleições2014 #Apuração #BocadeUrna,Marina,neutro,0
"mano o cara do fala do pt, beleza mais é vc e a Dilma filho #EMABiggestFansJustinBieber",Dilma,neutro,0
"Após a realização do JN com a presidenciável Marina Silva, a Rede Globo deixou bem claro seu apoio nessas eleições... #eleicoes #MarinaNoJN",Marina,neutro,0
"@marisascruz Bom dia Marisa, a #OndaAzul chegou!! Abs!! @Crivellari_MG @ReginaBrasilia @coroneldoblog @AecioNeves @AecioBlog @Val_Ce1 @rwy10",Aecio,neutro,0
"@PastorMalafaia @dilmabr se for assim então 99% da população está sendo manipulada. Vigia Varão, menos é mais. #MenosODIOmalafaia",Dilma,neutro,0
"Pronto, aecio falou em meritocracia. Tava demorando #DebateNaGlobo",Aecio,negativo_pontual,-1
A dilma devia. Canta por que gago so presta cantando #EMABiggestFansJustinBieber,Dilma,negativo_pontual,-1
#debatenaband Dilma ladrona de banco... GUerrilheira,Dilma,negativo_pontual,-1
Dilma já começou chutando a porta hein #debatesbt,Dilma,negativo_pontual,-1
"No dia da independência a chefe de estado precisa montar um ""esquema anti-vaia e ainda quer ser reeleita? 
É isso mesmo #Dilma?",Dilma,negativo_pontual,-1
Tenho MEDO do governo da #MarinaSilva #DebateNoSBT,Marina,negativo_pontual,-1
"Trechos de musica que se parecem com #MarinaSilva
2 - Eu prefiro ser essa metamorfose ambulante♪",Marina,negativo_pontual,-1
"#DebateTVJornal Câmara falando e sorrindo, com um pouco de esnobe me lembra Aécio Neves, tá confiante né ? a queda será maior",Aecio,negativo_pontual,-1
A Dilma é tão carismática como um xuxu  #DebateNaGlobo,Dilma,negativo_pontual,-1
"#MarinaSilva é Fome. Pão, leite e carne, com ela, somem do prato dos pobres.",Marina,negativo_pontual,-1
@mariabitt musiquinha pro #Aécio. Olha que desgosto o #Aécio é o candidato do aeroportooooo...,Aecio,negativo_pontual,-1
#DebateNaRecord negaram direito pra @dilmabr. Kkk sentindo na pele o q é ter direito negado,Dilma,negativo_pontual,-1
"Dilma falando q o país vai ser muito melhor do q vem sendo, melhor p ela que é rica pq nós pobres temos que se mata trabalhando #RIPBrasi",Dilma,negativo_pontual,-1
"Será que a Dilma foi desafiada?
A bicha estava #semmake, #semfiltro, #semsal e #semgraca hoje em BH.",Dilma,negativo_pontual,-1
"por mais merda que Gilma fale.. se o Aécio ri, ele perde metade dos votos... #DebateNaRecord",Aecio,negativo_pontual,-1
O a veia da Dilma saltando. #DebateNaRecord,Dilma,negativo_pontual,-1
"""Hulk"" (Mark Rufallo, do filme Vingadores) tirou seu apoio à #MarinaSilva após recuo da presidenciável sobre a causa gay. #TemposModernos",Marina,negativo_pontual,-1
#Marina não sabia de quem era o jatinho? ahhh!!! sabe nada inocente!!! #MarinaSilva #Eleicoes2014,Marina,negativo_pontual,-1
"Ficou claríssimo que o Aécio vai falar grosso com o Mercosul, com a África, e fininho com os EUA. #DebateNaRecord",Aecio,negativo_pontual,-1
Ou a Dilma é gaga ou ela não sabe falar rs! Ta osso presidenta #RainhadaNação #DivaSoberana #SobernadoPlanalto,Dilma,negativo_pontual,-1
Ôh!! Louco #MarinaSilva PARA DE FUGIR DA PERGUNTA,Marina,negativo_pontual,-1
"Toda vez que vejo a #MarinaSilva falando,tenho vontade de perguntar se ela já almoçou.",Marina,negativo_pontual,-1
Aécio Neves embromador sênior #DebateAparecida,Aecio,negativo_pontual,-1
"Dilma, e o Niobio? #DebateDoSBT",Dilma,negativo_pontual,-1
Essa hora a #MarinaSilva tá dormindo e sonhando com um mundo só de cipós,Marina,negativo_pontual,-1
É impressionante como a #Dilma fala como se alguém ditasse pra ela.,Dilma,negativo_pontual,-1
"Esse mês eu aprendi que nem o JUROS SIMPLES, nem o JUROS COMPOSTOS estão CONTROLADOS como a DILMA DISSE...  #ACORDABRASIL",Dilma,negativo_pontual,-1
"#DebateNaGlobo Aecio, se vc realmente pensa q nao e o fhc, pq so usa numeros do governo dele ? E n do seu como governador ?",Aecio,negativo_pontual,-1
"O nariz da @dilmabr está maior, ou é impressão minha? Chegará ao fim do debate com o nariz maior do que o do Pinoquio. #PegaDilmaNaMentira",Dilma,negativo_pontual,-1
@marco_bello e eu já havíamos falado nesta rede social que Marina cairia ... #Eleições2014,Marina,negativo_pontual,-1
"A metamorfose da #MarinaSilva é visceral. 
Qto mais é questionada por Ongs, Movimentos Sociais, jornalistas, mais ela fecha com a direita.",Marina,negativo_pontual,-1
Aecio tem cara de psicopata #DebateNoSBT,Aecio,negativo_pontual,-1
"#DilmaNovamente É o jeito é comprar uma granja, pra poder comer ovo. Porque filé é só pra Dilma e pros corrompidos dela",Dilma,negativo_pontual,-1
Quem mais se fodeu c/ essa eleição foi a @silva_marina !! #Eleições2014,Marina,negativo_pontual,-1
"TJMG confirma: Aécio Neves é réu e será julgado por desvio de R$4,3 bilhões da saúde. #DebateDaBand",Aecio,negativo_pontual,-1
"#EMABiggestFans1D Dilma faça alguma coisa q preste, crie o bolsa fã",Dilma,negativo_pontual,-1
"O que aterroriza em #MarinaSilva são seus pastores radicais, vai enfiar a religião na política semeando perseguições e conflitos religiosos",Marina,negativo_pontual,-1
A Dilma tá bufando!!!!!!! Fraca demais. #DebateDaBand,Dilma,negativo_pontual,-1
"Se a Polícia Rodoviária Federal te multar na estrada, foi a Dilma que mandou.  Vcs ouviram, ela que manda em tudo isso. #debatenarecord",Dilma,negativo_pontual,-1
#DebateNaGlobo Aécio começou grosseiro. Ele havia mudado de tom no último debate e agora voltou a ser agressivo. Momentos tensos.,Aecio,negativo_pontual,-1
"Dilma precisa urgentemente retocar o botox!!!! Ta com a cara murcha kkkkkk #DebateNaRecord""",Dilma,negativo_pontual,-1
"#MarinaSilva  so pra avisar rodeio NÃO MALTRATA,   caralho",Marina,negativo_pontual,-1
"cheguei do trabalho e li que #MarinaSilva tinha o apoio do ator do Hulk, jantei, ai quando ligue a net o cara tinha abandonado o barco",Marina,negativo_pontual,-1
#DebateNaBand O Aécio esta vermelho,Aecio,negativo_pontual,-1
Dilma disse apenas que os mensageiros foram jogados e se beneficiaram da lei que dá brechas. Mas por que não respondeu como cidadã!? #medo?,Dilma,negativo_pontual,-1
"A #MarinaSilva ta de sacanagem ne, alem do bolsa familia, agora ela quer dar 13° tbm, da emprego pra esse povo e não dinheiro porra!!",Marina,negativo_pontual,-1
Aécio mostrando que não sabe oq fala. Confundindo regulamentação com censura! affff... #DebateDaBand,Aecio,negativo_pontual,-1
Um detalhe: esse terninho azul da Dilma lembra o PSDB. Não gostei. #Dilma13deNovo,Dilma,negativo_pontual,-1
"@Tom_brz Amém, mas é difícil manter o foco com tanto contra. Até notícia do Tasso Jereisatti queimando o filme do #Aecio",Aecio,negativo_pontual,-1
Mark Ruffalo apoio a #MarinaSilva e agora não apoia mais. Já entrou no clima da campanha dela: muda de opinião toda hora.,Marina,negativo_pontual,-1
@RevistaISTOE: Dilma faz cara feia na hora das considerações finais e público ri. #DebateNaGlobo,Dilma,negativo_pontual,-1
"a criatura passa os 4 anos reclamando da dilma e quando chega o dia de votar ela vota em quem? na dilma, como lidar #MPN #Lovatics",Dilma,negativo_pontual,-1
Acho que o Aecio devia ser eleito e voltarmo a viver igual quabdo o FHC era presidente! Imagina so o quanto o Brasil ia desenvolver?! #SQN,Aecio,negativo_pontual,-1
Dilma inexperiente! #DebateNaGlobo,Dilma,negativo_pontual,-1
A #MarinaSilva está achando que vai unir o Brasil que o #pt e #psdb separou ...,Marina,negativo_pontual,-1
"O Brasil descobre uma fabulosa mina de ouro! O fantoche #MarinaSilva diz: ""- ouro não, vamos explorar a riqueza das miçangas"".",Marina,negativo_pontual,-1
Aécio Neves falando no #DebatenaRecord sobre a violência no BRASIL. EM MInas Gerais os homicídios aumentaram em 53% em seu mandato,Aecio,negativo_pontual,-1
"A impressão que eu tenho é que Minas não faz parte do Brasil, Dilma diz 'nosso país e sua Minas...' Tô ficando magoada uai! #DebateNaRecord",Dilma,negativo_pontual,-1
#MarinaSilva solta esse cabelo!!! Kkk #marinasemcoque #marinahair #Marina40,Marina,negativo_pontual,-1
"Aécio tem medo de falar do passado. Prefere as promessas fantasiosas às pessimas estatísticas que seu governo tinha na presidência. 
#xaveco",Aecio,negativo_pontual,-1
"Dilma ta com ponto eletrônico, no Enem não pode isso. #DebateDaBand",Dilma,negativo_pontual,-1
Aécio tem dificuldade de entender uma pergunta e responder a mesma? Ou a única resposta que conhece é falar mal do governo? #DebateDaBand,Aecio,negativo_pontual,-1
Vixiiiiii #MarinaSilva já tá perdendo a linha na primeira pergunta!!!,Marina,negativo_pontual,-1
"#DebateDoSBT Dilma, quem é Igor Roussef heim Dilma? Mentirosa!!!",Dilma,negativo_pontual,-1
As duas grandes vítimas da Dilma hoje a noite: A Verdade e a Língua Portuguesa. #DebateNaGlobo #Eleicoes2014,Dilma,negativo_pontual,-1
Gov FHC destruiu tda indústria nacional q gerava empregos d qualidade e Aecio agora diz q precisamos criar esses empregos! #DebateDaBand,Aecio,negativo_pontual,-1
"DILMA ESTÁ QUERENDO DIVIDIR O NORDESTE  SUDESTE, CRIANDO POLÊMICAS E DESAVENÇAS,RIDÍCULA #CONTRAPRECONCEITOSP",Dilma,negativo_pontual,-1
"A melhor do dia: ""Se você pensa em votar na Marina, faça como ela: mude de opinião"" #eleições2014",Marina,negativo_pontual,-1
É #MarinaSilva... Agora complicou... #DebateNoSBT,Marina,negativo_pontual,-1
#Aecio45PeloBrasil A #tucanada pira! Sabendo que o Aécio falando certinho! Bunitinho! Não vai convecer.. Condenaram a Veja!,Aecio,negativo_pontual,-1
#DebateNoSBT Dilma levou cada uma   #HottieOfTheWeek Demi Lovato,Dilma,negativo_pontual,-1
"#MarinaSilva tá igual criança birrenta, EU NÃO FIZ, FOI VOCÊ!",Marina,negativo_pontual,-1
"Meu medo de votar em @AecioNeves é a dúvida de como ele vai lidar com as #IFES que na época do FHC foram sucateadas!
#UFRJ #UFMG",Aecio,negativo_pontual,-1
"""Nunca se combateu tanto a corrupção quanto no meu governo"" Porra, Dilma...Claro! Foi o Governo com mais escânda-los! #DebateNaGlobo",Dilma,negativo_pontual,-1
AÉCIO NÃO RI FILHO DA PULTA #DebateNaBand,Aecio,negativo_pontual,-1
Marina apagou #Eleições2014 #DebateNaGlobo,Marina,negativo_pontual,-1
"Essa Dilma ñ foca na pergunta 
#DebateNaGlobo",Dilma,negativo_pontual,-1
"Candidato Aécio PóNeves, pq o senhor não processou os jornalistas que divulgaram o soco que vc deu na sua ex-namorada? #DebateDaRecord",Aecio,negativo_pontual,-1
Amanhã o que terá de memes das caras da Dilma... #DebateDaBand,Dilma,negativo_pontual,-1
Pesquisas feita #MarinaSilva não vence a eleição presidencial no Estado em que nasceu Acre.,Marina,negativo_pontual,-1
"A promessa de #MarinaSilva aos seus mestres usurários: encarecimento brutal da carne, do leite e do pão.",Marina,negativo_pontual,-1
#PSDB de #Aecio foi contra o PROUNI >será que ele vai responder com cinismo? >ele é baixo fingeÑ entender q governo federal Ñ faz creche!,Aecio,negativo_pontual,-1
"Achei q minha tv a cabo estava falhando, mas não, é a Dilma gaguejando... #DebateDaGlobo #DebateNaGlobo #eleições2014",Dilma,negativo_pontual,-1
"@renato_rovai O povo não escolheu a aliança com Sarney, Collor, Calheiros, Jucá e esses tipos do governo Dilma. #DebateNoSBT",Dilma,negativo_pontual,-1
"#Marina40 foi ao coração da Amazônia e o esfaqueou com sua #hipocrisia.
#Eleições2014",Marina,negativo_pontual,-1
#DebateNaGlobo este sorriso irônico do Aécio é q acaba com ele. Quero um presidente e ñ um palhaço irônico.,Aecio,negativo_pontual,-1
Ameaçando a imprensa #errado @dilmabr,Dilma,negativo_pontual,-1
"E sempre o Aécio só fala: PETROBRAS PETROBRAS PETROBRAS, cara chato da porra! #DebateNaGlobo",Aecio,negativo_pontual,-1
"#MarkRuffalo, o Hulk no cinema, retira apoio a #MarinaSilva após ""saber"" que ela é contra #CasamentoGay. Pagaram quanto para o desenformado?",Marina,negativo_pontual,-1
A Dilma falou 'PRA MIM FALAR ' mim não existe sua burra #EMABiggestFansJustinBieber,Dilma,negativo_pontual,-1
Aécio cheio de informações sobre ameaças... quem as faz??? Sejamos objetivos!! #DebateNaGlobo,Aecio,negativo_pontual,-1
"Dilma, mulher, para. #debaterecord",Dilma,negativo_pontual,-1
#MarinaSilva se faz de louca toda vez que é questionada sobre #homofobia e #direitosgays. #DebateNaRecord,Marina,negativo_pontual,-1
#MarinaSilva ja nem dorme delira acordada mesmo suhsuh #Eleicoes2014,Marina,negativo_pontual,-1
"Aécio foi vaiado kkkk
#debatenarecord",Aecio,negativo_pontual,-1
Porque a Dilma não responde as perguntas caralho #DebateNaGlobo,Dilma,negativo_pontual,-1
Mas é atrapalhada essa Dilma... #DebateNaRecord,Dilma,negativo_pontual,-1
"#MarinaSilva prefere ser essa metamorfose ambulante, do que ter aquela velha opinião formada sobre tudo. #Eleicoes2014 #DebateNaGlobo",Marina,negativo_pontual,-1
#DebateNaBand Aécio de novo bolsa família vai limpar o nariz que vc esta suando Avisa a band pra ligar o ar condicionado,Aecio,negativo_pontual,-1
"#DilmaAdoteUmTerrorista: Dilma e seu partido sempre vão apoiar os terroristas,  olha que eles já defenderam os terroristas dos Hamas",Dilma,negativo_pontual,-1
"Dilma: avanços na saúde...... Silêncio... Educação.. Nem ela lembra aonde ""vai investir"" kk começou bem #DebateNaBand",Dilma,negativo_pontual,-1
"“@Raphael_Vargas: Cadê o $$ que foi ""investido"" com ""segurança"" em MG no seu mandato @AecioNeves?

#BomDiaBrasil”",Aecio,negativo_pontual,-1
Previsão para um eventual governo de Marina: TEMPESTADES DE MEDIDAS PROVISÓRIAS! #ELEIÇÕES2014 #MÃEDINÁ #marinapresidente,Marina,negativo_pontual,-1
"Gente a Dilma tem texto decorado, é a mesma fala da propaganda eleitoral. Exatamente com as mesmas palavras #DebateNaGlobo",Dilma,negativo_pontual,-1
"#MarinaSilva
Raposa em pele de ovelha... Será ? — assistindo Horário politico",Marina,negativo_pontual,-1
#DebateDaBand Diz que aécio bateu na mulher! DIZ!!!,Aecio,negativo_pontual,-1
a maioria da tml ta contra a dilma isso é fluxo #DemiLovatoSexiest,Dilma,negativo_pontual,-1
Quem fez a sobrancelha da #MarinaSilva? Errou feio! #DebateDoSBT,Marina,negativo_pontual,-1
"Briga, briga, briga... #MarinaSilva perdeu a compostura!",Marina,negativo_pontual,-1
Aécio quer combater o tráfico de drogas internacional pra não ter concorrentes #DebateNaRecord,Aecio,negativo_pontual,-1
"Quando a Dilma fala parece que to vendo vídeo no 3G da claro, trava toda hora...kkkkk#DebateDaGlobo",Dilma,negativo_pontual,-1
nossa que mau estar essa Dilma #DebateNaRecord . será q ela sabe o q esta falando?,Dilma,negativo_pontual,-1
"KKKKKKKKKKKKK UUUUUUUHHHH
#PIADISTA SAI DAI DILMA, VAI FZR STAND UP COMEDY VAI Q É MELHOR... MDS",Dilma,negativo_pontual,-1
